x,y
-17.28513021309382,10.100000000000001
-17.22668546680541,10.200000000000001
-17.168240720517,10.3
-17.110108012106195,10.4
-17.052428642013457,10.5
-16.994749271920714,10.600000000000001
-16.937069901827975,10.700000000000001
-16.879932032370643,10.8
-16.82291006261155,10.9
-16.76588809285246,11.0
-16.709023633554946,11.100000000000001
-16.6526714546028,11.200000000000001
-16.596319275650654,11.3
-16.53996709669851,11.4
-16.483614917746365,11.5
-16.42726273879422,11.600000000000001
-16.371582999293796,11.700000000000001
-16.316016720233943,11.8
-16.26045044117409,11.9
-16.204884162114237,12.0
-16.149317883054383,12.100000000000001
-16.09375160399453,12.200000000000001
-16.038185324934677,12.3
-15.982619045874824,12.4
-15.92705276681497,12.5
-15.871486487755117,12.600000000000001
-15.815969101198997,12.700000000000001
-15.76069343036972,12.8
-15.705417759540442,12.9
-15.650142088711164,13.0
-15.594866417881885,13.100000000000001
-15.539590747052607,13.200000000000001
-15.484315076223329,13.3
-15.429039405394052,13.4
-15.373763734564774,13.5
-15.318488063735495,13.600000000000001
-15.263212392906217,13.700000000000001
-15.207624596552485,13.8
-15.15189104471093,13.9
-15.096157492869374,14.0
-15.040423941027818,14.100000000000001
-14.984690389186262,14.200000000000001
-14.928956837344707,14.3
-14.873223285503151,14.4
-14.81683571087598,14.5
-14.760348852858149,14.600000000000001
-14.703861994840318,14.700000000000001
-14.647375136822488,14.8
-14.590888278804659,14.9
-14.533720725869742,15.0
-14.476459482593631,15.100000000000001
-14.41919823931752,15.200000000000001
-14.361453778252944,15.3
-14.303413545832328,15.4
-14.245373313411713,15.5
-14.186942510075477,15.600000000000001
-14.127973014730221,15.700000000000001
-14.069003519384966,15.8
-14.009723178232598,15.9
-13.949660246120345,16.0
-13.88959731400809,16.1
-13.829258031522757,16.2
-13.767922825914326,16.3
-13.706587620305893,16.400000000000002
-13.644922485857363,16.5
-13.582113980009682,16.6
-13.519305474162003,16.7
-13.455972104954693,16.8
-13.39146731128451,16.900000000000002
-13.32696251761433,17.0
-13.261524314120347,17.1
-13.195069077013535,17.2
-13.12861383990672,17.3
-13.060733622963687,17.400000000000002
-12.992340905569266,17.5
-12.922812487597854,17.6
-12.852299005171483,17.7
-12.780805959854083,17.8
-12.708122173116282,17.900000000000002
-12.63403723286749,18.0
-12.558685543941959,18.1
-12.481951673873326,18.2
-12.403705182642286,18.3
-12.323797803412294,18.400000000000002
-12.242058720700937,18.5
-12.158266342124827,18.6
-12.072106268511826,18.7
-11.983493015172607,18.8
-11.892144473930719,18.900000000000002
-11.797727850327423,19.0
-11.699738513592635,19.1
-11.597525502001934,19.200000000000003
-11.490625740534297,19.3
-11.378326950440849,19.400000000000002
-11.259759565117283,19.5
-11.132658168177956,19.6
-10.995538250523328,19.700000000000003
-10.844755815945478,19.8
-10.675464821962978,19.900000000000002
-10.476651612739593,20.0
-10.224231573927701,20.1
-9.7792775212126,20.200000000000003
-9.327088871407291,20.200000000000003
-8.880432138616108,20.1
-8.626820993793281,20.0
-8.429083301719922,19.900000000000002
-8.261062676905974,19.8
-8.1104749969384,19.700000000000003
-7.974964870039814,19.6
-7.84918665543076,19.5
-7.731469820309043,19.400000000000002
-7.620492096326423,19.3
-7.515198830743844,19.200000000000003
-7.414736138685331,19.1
-7.318405357335825,19.0
-7.225631815053496,18.900000000000002
-7.135937874371371,18.8
-7.049410943656428,18.7
-6.965778001303994,18.6
-6.884218132404568,18.5
-6.804474079300912,18.400000000000002
-6.7273275696475405,18.3
-6.651847900679076,18.2
-6.577586712186136,18.1
-6.50558596347687,18.0
-6.43470745284266,17.900000000000002
-6.365014363994905,17.8
-6.297085808073443,17.7
-6.229721614452735,17.6
-6.164194755220268,17.5
-6.09921326460528,17.400000000000002
-6.035572064130748,17.3
-5.9726811917118345,17.2
-5.910809634210064,17.1
-5.8497565939492375,17.0
-5.789550775813852,16.900000000000002
-5.730113905207654,16.8
-5.671475021572391,16.7
-5.61345944795531,16.6
-5.556299353658889,16.5
-5.499534668582264,16.400000000000002
-5.443771393446938,16.3
-5.388107025061063,16.2
-5.333664717064544,16.1
-5.279222409068025,16.0
-5.225530529237077,15.9
-5.202588157436394,15.8
-5.188107975686099,15.700000000000001
-5.1732539499618495,15.600000000000001
-5.158188043463882,15.5
-5.143122136965914,15.4
-5.128056230467947,15.3
-5.1128376430639335,15.200000000000001
-5.096924022375398,15.100000000000001
-5.0810104016868625,15.0
-5.065096780998327,14.9
-5.049183160309791,14.8
-5.0323756632929575,14.700000000000001
-5.015528283485753,14.600000000000001
-4.998680903678549,14.5
-4.981833523871345,14.4
-4.963987959698251,14.3
-4.946107919834139,14.200000000000001
-4.928227879970028,14.100000000000001
-4.910113776172644,14.0
-4.89108620751398,13.9
-4.872058638855315,13.8
-4.853031070196651,13.700000000000001
-4.833151144248785,13.600000000000001
-4.812842282510362,13.5
-4.792533420771939,13.4
-4.771726204975505,13.3
-4.7499779940942854,13.200000000000001
-4.728229783213065,13.100000000000001
-4.706086600068248,13.0
-4.682711495655906,12.9
-4.659336391243563,12.8
-4.635311883235903,12.700000000000001
-4.610084664024131,12.600000000000001
-4.584857444812359,12.5
-4.558400909579188,12.4
-4.5313299606159845,12.3
-4.503104647509243,12.200000000000001
-4.473806890179408,12.100000000000001
-4.443365248082159,12.0
-4.411627347295773,11.9
-4.378414531603818,11.8
-4.343516287000793,11.700000000000001
-4.306681816168241,11.600000000000001
-4.267609892157519,11.5
-4.225937828037821,11.4
-4.181168113548914,11.3
-4.131938834399274,11.200000000000001
-4.078028804855313,11.100000000000001
-4.016571601064775,11.0
-3.945033100449874,10.9
-3.856914017649706,10.8
-3.7312752013239643,10.700000000000001
-3.241996439477657,10.700000000000001
14.978091716047699,10.700000000000001
14.995110154623257,10.600000000000001
15.013550301898526,10.5
15.03217395920599,10.4
15.05219763128326,10.3
15.072555598021887,10.200000000000001
15.094085025184066,10.100000000000001
15.116224706137524,10.0
15.139261914435732,9.9
15.163228975539248,9.8
15.187772594715808,9.700000000000001
15.213611372605392,9.600000000000001
15.239858485227563,9.5
15.267414341887314,9.4
15.29561645727971,9.3
15.32467442012362,9.200000000000001
15.354869571077954,9.1
15.38559839535702,9.0
15.417648997296915,8.9
15.450442117918938,8.8
15.48398032668398,8.700000000000001
15.518865942031848,8.6
15.554397691640908,8.5
15.590886730545293,8.4
15.628564694214504,8.3
15.666956956420075,8.200000000000001
15.706353723484668,8.1
15.746932353271035,8.0
15.788284618654984,7.9
15.83053362220891,7.800000000000001
15.874094325389946,7.7
15.918476411234892,7.6000000000000005
15.963709405275505,7.5
16.010098528066585,7.4
16.057544643900513,7.300000000000001
16.105869015028365,7.2
16.15509258733069,7.1000000000000005
16.20540325484164,7.0
16.257050601790706,6.9
16.30891220688631,6.800000000000001
16.362797547696797,6.7
16.41673370582689,6.6000000000000005
16.471869669280764,6.5
16.52802968751378,6.4
16.584574951983686,6.300000000000001
16.642769739647836,6.2
16.700964527311985,6.1000000000000005
16.760833857813285,6.0
16.820842299437203,5.9
16.882005261699135,5.800000000000001
16.94357671204437,5.7
17.006110646986908,5.6000000000000005
17.06920523711997,5.5
17.132299827253036,5.4
17.19615132483074,5.300000000000001
17.260475706067574,5.2
17.32480008730441,5.1000000000000005
17.389124468541247,5.0
17.453478010839632,4.9
17.517836981026495,4.800000000000001
17.582029395723865,4.7
17.645504051238213,4.6000000000000005
17.708305500549496,4.5
17.770430541635232,4.4
17.83085067770354,4.3
17.890231481592618,4.2
17.947772488551582,4.1000000000000005
18.002693278661617,4.0
18.055752166097726,3.9000000000000004
18.105648581043095,3.8000000000000003
18.151921219108814,3.7
18.193920262907262,3.6
18.231436444146283,3.5
18.263217738129143,3.4000000000000004
18.28914914745594,3.3000000000000003
18.307834512149043,3.2
18.318421998498987,3.1
18.32014992388906,3.0
18.311877396714365,2.9000000000000004
18.292466233290888,2.8000000000000003
18.26083996877839,2.7
18.216030109769004,2.6
18.157022675520107,2.5
18.083325527929304,2.4000000000000004
17.994395336968456,2.3000000000000003
17.889839676295075,2.2
17.76940027668468,2.1
17.63294944106447,2.0
17.48049126017014,1.9000000000000001
17.312156246899416,1.8
17.128203710309982,1.7000000000000002
16.928226377886688,1.6
16.7132685877854,1.5
16.484042708023505,1.4000000000000001
16.241207652260215,1.3
15.984609214439624,1.2000000000000002
15.715365918448281,1.1
15.434732553460227,1.0
15.142556015555657,0.9
14.840042959010363,0.8
14.530316479547244,0.7000000000000001
14.211197885031664,0.6000000000000001
13.881616907363025,0.5
13.540418457722092,0.4
13.186355330281234,0.30000000000000004
12.81809175725084,0.2
12.434206229800155,0.1
12.03320553005699,0.0
11.612421457083848,-0.1
11.167232377997154,-0.2
10.696879409071444,-0.30000000000000004
10.196475065687498,-0.4
9.660464645878658,-0.5
9.08377523901821,-0.6000000000000001
8.47294393373694,-0.7000000000000001
7.832822232403331,-0.8
7.196159838761936,-0.9
6.620640307176454,-1.0
6.160282639394897,-1.1
5.825129135032599,-1.2000000000000002
5.592668845812911,-1.3
5.437442583179035,-1.4000000000000001
5.334559394199346,-1.5
5.269863527633297,-1.6
5.232949302523424,-1.7000000000000002
5.218412641668323,-1.8
5.221712178765599,-1.9000000000000001
5.239953961763497,-2.0
5.27062767590004,-2.1
5.312023282399996,-2.2
5.362282544653103,-2.3000000000000003
5.420013490146497,-2.4000000000000004
5.48358999397711,-2.5
5.552418644680028,-2.6
5.625680913693828,-2.7
5.70268705564961,-2.8000000000000003
5.782858844461717,-2.9000000000000004
5.865994728054551,-3.0
5.951916019647568,-3.1
6.039362522306396,-3.2
6.131920362682262,-3.3000000000000003
6.233581540492326,-3.4000000000000004
6.345514037844899,-3.5
6.470710775731812,-3.6
6.6131767040269205,-3.7
6.77851695229887,-3.8000000000000003
6.975144811819298,-3.9000000000000004
7.223991928878013,-4.0
7.5753767330015,-4.1000000000000005
9.540717001378889,-4.1000000000000005
11.421084830075898,-4.1000000000000005
11.449338692280289,-4.2
11.456045885519831,-4.3
11.450085776451202,-4.4
11.435496866286174,-4.5
11.414527311410685,-4.6000000000000005
11.388772744525056,-4.7
11.358767125288171,-4.800000000000001
11.325783870808602,-4.9
11.28969083329913,-5.0
11.251169533079898,-5.1000000000000005
11.210861201932726,-5.2
11.16846016593667,-5.300000000000001
11.124785701326427,-5.4
11.07963491836574,-5.5
11.033152627390539,-5.6000000000000005
10.985592990491615,-5.7
10.936978891562346,-5.800000000000001
10.887300528121868,-5.9
10.837072450320825,-6.0
10.78552350045475,-6.1000000000000005
10.733974550588675,-6.2
10.680872953054033,-6.300000000000001
10.627667270187258,-6.4
10.573838658538603,-6.5
10.519161592263439,-6.6000000000000005
10.464484525988276,-6.7
10.408826679168227,-6.800000000000001
10.35283868442295,-6.9
10.296850689677676,-7.0
10.240056796404954,-7.1000000000000005
10.193484850263564,-7.2
10.172929819537648,-7.300000000000001
10.15268662946427,-7.4
10.132763212787724,-7.5
10.112839796111178,-7.6000000000000005
10.093093388212132,-7.7
10.073989729449428,-7.800000000000001
10.054886070686724,-7.9
10.035782411924021,-8.0
10.017415618239244,-8.1
9.999105760532212,-8.200000000000001
9.98079590282518,-8.3
9.962972363200025,-8.4
9.9454310389533,-8.5
9.927889714706575,-8.6
9.910594264269163,-8.700000000000001
9.893796956723573,-8.8
9.876999649177984,-8.9
9.860218441754288,-9.0
9.844141916210377,-9.1
9.828065390666465,-9.200000000000001
9.811988865122553,-9.3
9.796407621249834,-9.4
9.781029278579057,-9.5
9.76565093590828,-9.600000000000001
9.750538051243893,-9.700000000000001
9.735835792512683,-9.8
9.72113353378147,-9.9
9.706479125602966,-10.0
9.692431455188288,-10.100000000000001
9.678383784773612,-10.200000000000001
9.664336114358935,-10.3
9.650765380257017,-10.4
9.637352119902886,-10.5
9.623938859548756,-10.600000000000001
9.61078938430326,-10.700000000000001
9.597990020040944,-10.8
9.585190655778627,-10.9
9.572455402734372,-11.0
9.560250568550389,-11.100000000000001
9.548045734366406,-11.200000000000001
9.535840900182423,-11.3
9.524089284585264,-11.4
9.512460164763421,-11.5
9.50083104494158,-11.600000000000001
9.489463132091487,-11.700000000000001
9.478391096504948,-11.8
9.467319060918411,-11.9
9.456329910490323,-12.0
9.445796769946,-12.100000000000001
9.435263629401677,-12.200000000000001
9.424730488857353,-12.3
9.414637233470785,-12.4
9.404625897774597,-12.5
9.394614562078408,-12.600000000000001
9.384874169821758,-12.700000000000001
9.375366919760253,-12.8
9.365859669698747,-12.9
9.356468580635521,-13.0
9.347448800320967,-13.100000000000001
9.338429020006412,-13.200000000000001
9.329409239691858,-13.3
9.320835325466083,-13.4
9.312286664804512,-13.5
9.30373800414294,-13.600000000000001
9.295490807398576,-13.700000000000001
9.287396960806642,-13.8
9.279303114214711,-13.9
9.271379897331025,-14.0
9.263725147837494,-14.100000000000001
9.256070398343965,-14.200000000000001
9.248480937428113,-14.3
9.241351895218326,-14.4
9.23422285300854,-14.5
9.22709381079875,-14.600000000000001
9.219964768588964,-14.700000000000001
9.213009759185459,-14.8
9.206576729362194,-14.9
9.200143699538929,-15.0
9.193710669715664,-15.100000000000001
9.187277639892399,-15.200000000000001
9.180844610069133,-15.3
9.174411580245868,-15.4
9.168569234042991,-15.5
9.162877095444522,-15.600000000000001
9.157184956846052,-15.700000000000001
9.151492818247583,-15.8
9.145800679649115,-15.9
9.140108541050646,-16.0
9.1346916624136,-16.1
9.129681607419144,-16.2
9.124671552424687,-16.3
9.119661497430231,-16.400000000000002
9.114651442435775,-16.5
9.109641387441318,-16.6
9.104679716441533,-16.7
9.100293518048435,-16.8
9.095907319655337,-16.900000000000002
9.09152112126224,-17.0
9.087134922869142,-17.1
9.082748724476046,-17.2
9.078362526082948,-17.3
9.074444890653483,-17.400000000000002
9.070625018410736,-17.5
9.066805146167988,-17.6
9.062985273925241,-17.7
9.059165401682494,-17.8
9.055345529439746,-17.900000000000002
9.051861831516852,-18.0
9.048550462370711,-18.1
9.045239093224572,-18.2
9.041927724078432,-18.3
9.038616354932293,-18.400000000000002
9.035304985786153,-18.5
9.03225777886861,-18.6
9.029396522678363,-18.7
9.026535266488116,-18.8
9.023674010297867,-18.900000000000002
9.02081275410762,-19.0
9.017951497917373,-19.1
9.015329593700741,-19.200000000000003
9.012858929919053,-19.3
9.010388266137365,-19.400000000000002
9.007917602355677,-19.5
9.00544693857399,-19.6
9.002976274792303,-19.700000000000003
9.000802694378727,-19.8
8.998729921238105,-19.900000000000002
8.996657148097484,-20.0
8.994584374956862,-20.1
8.99251160181624,-20.200000000000003
8.990438828675618,-20.3
8.988366055534996,-20.400000000000002
8.986293282394374,-20.5
8.984285863770298,-20.6
8.982599742849459,-20.700000000000003
8.98091362192862,-20.8
8.97922750100778,-20.900000000000002
8.977541380086942,-21.0
8.975855259166103,-21.1
8.974169138245264,-21.200000000000003
8.972483017324425,-21.3
8.970796896403586,-21.400000000000002
8.969110775482747,-21.5
8.967424654561908,-21.6
8.965772340054752,-21.700000000000003
8.964266879332582,-21.8
8.96276141861041,-21.900000000000002
8.961255957888241,-22.0
8.959750497166072,-22.1
8.9582450364439,-22.200000000000003
8.95673957572173,-22.3
8.955234114999561,-22.400000000000002
8.95372865427739,-22.5
8.95222319355522,-22.6
8.95071773283305,-22.700000000000003
8.949094553091113,-22.8
8.947439044150668,-22.900000000000002
8.945783535210223,-23.0
8.944128026269778,-23.1
8.942472517329335,-23.200000000000003
8.94081700838889,-23.3
8.939161499448446,-23.400000000000002
8.937505990508,-23.5
8.935850481567556,-23.6
8.934182914074864,-23.700000000000003
8.932074655768323,-23.8
8.929966397461781,-23.900000000000002
8.92785813915524,-24.0
8.9257498808487,-24.1
8.923641622542158,-24.200000000000003
8.921533364235618,-24.3
8.919330725197122,-24.400000000000002
8.916670414879556,-24.5
8.91401010456199,-24.6
8.911349794244424,-24.700000000000003
8.908689483926858,-24.8
8.90551723450789,-24.900000000000002
8.902245463524805,-25.0
8.898973692541722,-25.1
8.895701921558636,-25.200000000000003
8.891877846041021,-25.3
8.887818804491042,-25.400000000000002
8.883759762941063,-25.5
8.879700721391083,-25.6
8.874871532527951,-25.700000000000003
8.869815844399872,-25.8
8.864760156271792,-25.900000000000002
8.859630245751184,-26.0
8.853323075928861,-26.1
8.847015906106538,-26.200000000000003
8.840708736284215,-26.3
8.833634218512396,-26.400000000000002
8.825977982002259,-26.5
8.818203613764734,-26.6
8.809406925264295,-26.700000000000003
8.800052761395783,-26.8
8.790182848707316,-26.900000000000002
8.779177870381517,-27.0
8.7674050541964,-27.1
8.754783806041855,-27.200000000000003
8.740972866356019,-27.3
8.725668753997615,-27.400000000000002
8.708949776234512,-27.5
8.690531967496328,-27.6
8.670045788546744,-27.700000000000003
8.647003413316748,-27.8
8.6207504156539,-27.900000000000002
8.590391009272398,-28.0
8.55466728216152,-28.1
8.510457979431346,-28.200000000000003
8.452699543082867,-28.3
8.356896159229063,-28.400000000000002
8.118012559500201,-28.400000000000002
7.964689919550455,-28.3
7.854050748467069,-28.200000000000003
7.758402506923119,-28.1
7.672475819927006,-28.0
7.5924416017991705,-27.900000000000002
7.516835303742293,-27.8
7.4446313941723075,-27.700000000000003
7.375090140504207,-27.6
7.308221611838915,-27.5
7.243295601975979,-27.400000000000002
7.179761243763751,-27.3
7.117575215306034,-27.200000000000003
7.057094587448518,-27.1
6.997327474567156,-27.0
6.938763781539686,-26.900000000000002
6.881103167183379,-26.8
6.824054097629189,-26.700000000000003
6.768087217522231,-26.6
6.712395382502419,-26.5
6.657794891503222,-26.400000000000002
6.603322170592658,-26.3
6.549828993277074,-26.200000000000003
6.496458253090656,-26.1
6.443863810314402,-26.0
6.391491561444664,-25.900000000000002
6.339627403126238,-25.8
6.288162470748665,-25.700000000000003
6.236892630522831,-25.6
6.186256010754763,-25.5
6.135619390986696,-25.400000000000002
6.085591255278346,-25.3
6.035712305415964,-25.200000000000003
5.986014996274763,-25.1
5.936830056968317,-25.0
5.887645117661873,-24.900000000000002
5.838850198906236,-24.8
5.790304154715358,-24.700000000000003
5.7417581105244775,-24.6
5.693710989790599,-24.5
5.645753087843612,-24.400000000000002
5.597795185896624,-24.3
5.5503658148197665,-24.200000000000003
5.502950403723352,-24.1
5.455534992626938,-24.0
5.408615033049293,-23.900000000000002
5.361701402903615,-23.8
5.314787772757939,-23.700000000000003
5.268384775733395,-23.6
5.222046775322181,-23.5
5.175708774910969,-23.400000000000002
5.129370774499756,-23.3
5.083047402212309,-23.200000000000003
5.037429937686786,-23.1
4.991812473161263,-23.0
4.946195008635742,-22.900000000000002
4.900577544110219,-22.8
4.854960079584698,-22.700000000000003
4.809342615059175,-22.6
4.7637924791713,-22.5
4.7187241747925475,-22.400000000000002
4.673655870413794,-22.3
4.628587566035041,-22.200000000000003
4.583667177260663,-22.1
4.538895965945989,-22.0
4.494124754631317,-21.900000000000002
4.449353543316643,-21.8
4.404896264559612,-21.700000000000003
4.36049969358423,-21.6
4.3161031226088475,-21.5
4.271706551633467,-21.400000000000002
4.227309980658084,-21.3
4.182913409682703,-21.200000000000003
4.138516838707321,-21.1
4.094445728181435,-21.0
4.050538331595146,-20.900000000000002
4.0066309350088565,-20.8
3.9627235384225683,-20.700000000000003
3.9188161418362784,-20.6
3.874908745249989,-20.5
3.8310013486637002,-20.400000000000002
3.787421224352691,-20.3
3.743987348742692,-20.200000000000003
3.700553473132691,-20.1
3.65711959752269,-20.0
3.6136857219126908,-19.900000000000002
3.57025184630269,-19.8
3.5268179706926905,-19.700000000000003
3.483801590637325,-19.6
3.4408243650293415,-19.5
3.3978471394213594,-19.400000000000002
3.354869913813376,-19.3
3.3118926882053943,-19.200000000000003
3.268915462597411,-19.1
3.226084477053951,-19.0
3.1835451564839743,-18.900000000000002
3.1410058359139956,-18.8
3.098466515344017,-18.7
3.05592719477404,-18.6
3.013387874204062,-18.5
2.9708485536340845,-18.400000000000002
2.9287055713337007,-18.3
2.8865836559932987,-18.2
2.8444617406528985,-18.1
2.8023398253124965,-18.0
2.7602179099720963,-17.900000000000002
2.7180959946316947,-17.8
2.6762739544565437,-17.7
2.634546470303849,-17.6
2.5928189861511535,-17.5
2.551091501998459,-17.400000000000002
2.509364017845763,-17.3
2.467636533693067,-17.2
2.4261917704334386,-17.1
2.3848336171301208,-17.0
2.3434754638268043,-16.900000000000002
2.302117310523486,-16.8
2.260759157220168,-16.7
2.2194010039168512,-16.6
2.178372072013055,-16.5
2.1373552674552188,-16.400000000000002
2.0963384628973816,-16.3
2.055321658339544,-16.2
2.014304853781708,-16.1
1.9734235228874606,-16.0
1.9327864254913893,-15.9
1.8921493280953183,-15.8
1.851512230699247,-15.700000000000001
1.8108751333031758,-15.600000000000001
1.770238035907104,-15.5
1.729600938511033,-15.4
1.6889638411149617,-15.3
1.64845967067735,-15.200000000000001
1.6082582766962819,-15.100000000000001
1.568056882715213,-15.0
1.527855488734145,-14.9
1.4876540947530768,-14.8
1.4474527007720086,-14.700000000000001
1.4072513067909405,-14.600000000000001
1.3670499128098716,-14.5
1.3268485188288035,-14.4
1.2866471248477354,-14.3
1.2465261781444132,-14.200000000000001
1.2066623595460995,-14.100000000000001
1.1667985409477848,-14.0
1.126934722349471,-13.9
1.0870709037511572,-13.8
1.0472070851528434,-13.700000000000001
1.0073432665545297,-13.600000000000001
0.967479447956215,-13.5
0.9276156293579012,-13.4
0.8877518107595874,-13.3
0.8479960592277975,-13.200000000000001
0.8082483144226943,-13.100000000000001
0.7685005696175904,-13.0
0.7287528248124872,-12.9
0.6890050800073839,-12.8
0.6492573352022808,-12.700000000000001
0.6095095903971774,-12.600000000000001
0.5697618455920737,-12.5
0.5299499649838795,-12.4
0.49003207617950295,-12.3
0.45011418737512643,-12.200000000000001
0.4101962985707499,-12.100000000000001
0.3702784097663726,-12.0
0.3303605209619961,-11.9
0.29044263215761956,-11.8
0.25052474335324304,-11.700000000000001
0.21035135517894193,-11.600000000000001
0.16998553701897445,-11.5
0.1296197188590077,-11.4
0.0892539006990409,-11.3
0.04888808253907412,-11.200000000000001
0.008412737586845274,-11.100000000000001
-0.03249492949404688,-11.0
-0.0734025965749383,-10.9
-0.11431026365582975,-10.8
-0.15573060585347284,-10.700000000000001
-0.19723940840743184,-10.600000000000001
-0.2387482109613916,-10.5
-0.2807903498845324,-10.4
-0.323075468158518,-10.3
-0.3653605864325037,-10.200000000000001
-0.4083387721975536,-10.100000000000001
-0.4516092095505404,-10.0
-0.4948796469035264,-9.9
-0.5392650532551929,-9.8
-0.5837728877984001,-9.700000000000001
-0.6287118833586882,-9.600000000000001
-0.6747650519997399,-9.5
-0.7208182206407909,-9.4
-0.7684821039524413,-9.3
-0.8164615453535337,-9.200000000000001
-0.8658155312373198,-9.1
-0.9162004342282215,-9.0
-0.9678459118337566,-8.9
-1.0209069036653309,-8.8
-1.0763461803313197,-8.700000000000001
-1.1341437404623762,-8.6
-1.194767447848413,-8.5
-1.258802276915458,-8.4
-1.3277939996954362,-8.3
-1.4027962289381346,-8.200000000000001
-1.487278411468498,-8.1
-1.5859260478901418,-8.0
-1.712634174304248,-7.9
-1.9409164647804418,-7.800000000000001
-2.1621991352015186,-7.800000000000001
-10.736214458160852,-7.800000000000001
-10.674577655626827,-7.7
-10.61125426881264,-7.6000000000000005
-10.546671569858926,-7.5
-10.480761060504337,-7.4
-10.413289988142328,-7.300000000000001
-10.344503842857062,-7.2
-10.273752228866812,-7.1000000000000005
-10.202319102295201,-7.0
-10.12887783237912,-6.9
-10.054823577204424,-6.800000000000001
-9.979043069955138,-6.7
-9.903262562705853,-6.6000000000000005
-9.828055621442022,-6.5
-9.753044346145655,-6.4
-9.68067204411025,-6.300000000000001
-9.612790084873582,-6.2
-9.55121470182433,-6.1000000000000005
-9.49825852389055,-6.0
-9.455642868572788,-5.9
-9.42374872493425,-5.800000000000001
-9.405531609,-5.7
-9.405531609,-5.6000000000000005
-9.405531609,-5.5
-9.405531609,-5.4
-9.405531609,-5.300000000000001
-9.405531609,-5.2
-9.405531609,-5.1000000000000005
-9.405531609,-5.0
-9.405531609,-4.9
-9.405531609,-4.800000000000001
-9.405531609,-4.7
-9.405531609,-4.6000000000000005
-9.405531609,-4.5
-9.405531609,-4.4
-9.405531609,-4.3
-9.405531609,-4.2
-9.405531609,-4.1000000000000005
-9.405531609,-4.0
-9.405531609,-3.9000000000000004
-9.405531609,-3.8000000000000003
-9.405531609,-3.7
-9.405531609,-3.6
-9.405531609,-3.5
-9.405531609,-3.4000000000000004
-9.405531609,-3.3000000000000003
-9.405531609,-3.2
